new_step_RH1,new_step_Temp1,within_limits,flag_internal_temp
28.43,40.58,True,0
29.48,40.03,True,0
31.45,39.57,True,0
32.01,39.25,True,0
34.01,38.67,True,0
36.01,37.88,True,0
37.52,37.19,True,0
39.23,36.57,True,0
40.46,36.07,True,0
41.9,35.61,True,0
42.93,35.19,True,0
44.35,34.76,True,0
45.08,34.2,True,0
45.51,33.93,True,0
46.75,33.82,True,0
49.43,33.66,True,0
50.39,33.49,True,0
50.99,33.1,True,0
51.33,32.99,True,0
52.29,32.69,True,0
53.54,32.38,True,0
50.95,32.56,True,0
53.62,32.72,True,0
55.36,32.5,True,0
58.04,32.09,True,0
60.42,31.57,True,0
61.71,31.2,True,0
62.52,30.99,True,0
62.49,30.83,True,0
63.16,30.7,True,0
63.33,30.63,True,0
62.67,30.75,True,0
62.19,30.88,True,0
62.35,30.91,True,0
61.82,30.92,True,0
61.52,30.98,True,0
70.08,30.96,True,0
79.08,28.95,True,0
75.81,28.63,True,0
74.85,28.38,True,0
79.29,27.59,True,0
79.09,26.92,True,0
78.12,27.12,True,0
74.64,27.32,True,0
70.81,28.01,True,0
70.63,27.99,True,0
71.19,27.81,True,0
70.75,27.85,True,0
71.3,27.87,True,0
78.04,27.17,True,0
80.04,25.23,True,0
87.18,24.04,True,0
87.85,23.86,True,0
82.0,24.89,True,0
82.49,25.72,True,0
78.82,25.32,True,0
73.71,26.94,True,0
76.18,26.63,True,0
79.14,26.33,True,0
75.68,27.2,True,0
78.73,27.99,True,0
77.04,28.74,True,0
73.43,29.37,True,0
73.45,29.45,True,0
74.0,29.85,True,0
70.57,30.32,True,0
68.84,30.48,True,0
66.79,30.82,True,0
66.84,32.0,True,0
59.44,33.38,True,0
57.82,34.48,True,0
53.02,34.71,True,0
51.84,35.61,True,0
54.31,35.85,True,0
48.74,36.57,True,0
44.73,37.24,True,0
45.58,37.65,True,0
43.95,38.01,True,0
43.4,38.85,True,0
42.13,38.98,True,0
42.43,39.54,True,0
39.25,40.44,True,0
39.17,40.72,True,0
37.66,41.13,True,0
36.48,41.82,True,0
39.17,41.4,True,0
42.18,41.37,True,0
40.01,40.91,True,0
42.1,40.62,True,0
39.45,40.72,True,0
36.96,40.62,True,0
38.88,40.55,True,0
39.49,40.48,True,0
38.09,40.2,True,0
37.82,39.93,True,0
39.04,39.44,True,0
41.82,38.92,True,0
44.55,38.33,True,0
44.56,37.76,True,0
47.95,37.12,True,0
52.2,36.34,True,0
56.33,35.27,True,0
57.0,34.54,True,0
60.42,33.97,True,0
62.72,33.39,True,0
65.72,33.03,True,0
68.2,32.77,True,0
67.74,32.56,True,0
69.02,32.55,True,0
68.18,32.46,True,0
64.93,32.4,True,0
66.7,32.44,True,0
68.69,32.55,True,0
68.62,32.53,True,0
69.45,32.53,True,0
67.65,32.4,True,0
66.56,32.54,True,0
64.39,33.28,True,0
62.98,33.48,True,0
61.55,33.33,True,0
60.06,33.11,True,0
58.36,33.0,True,0
58.63,32.87,True,0
58.23,32.74,True,0
58.18,32.61,True,0
58.53,32.4,True,0
59.62,32.27,True,0
59.9,32.26,True,0
60.07,32.17,True,0
60.09,32.06,True,0
59.85,32.14,True,0
60.38,31.94,True,0
60.69,31.89,True,0
61.15,31.84,True,0
62.1,31.51,True,0
62.89,31.37,True,0
62.82,31.3,True,0
63.28,31.04,True,0
62.66,31.08,True,0
62.87,30.85,True,0
62.99,30.62,True,0
63.65,30.46,True,0
63.91,30.37,True,0
64.87,30.21,True,0
66.03,30.12,True,0
66.39,30.1,True,0
66.73,30.11,True,0
67.29,30.15,True,0
67.28,30.31,True,0
67.05,30.52,True,0
66.41,30.77,True,0
66.89,31.04,True,0
66.57,31.34,True,0
65.15,31.69,True,0
64.04,32.12,True,0
63.32,32.63,True,0
61.54,33.12,True,0
61.21,33.38,True,0
59.32,33.84,True,0
56.6,34.22,True,0
57.91,34.22,True,0
55.51,34.48,True,0
56.38,34.68,True,0
53.8,35.2,True,0
52.65,35.81,True,0
50.46,36.3,True,0
50.19,36.77,True,0
49.06,37.28,True,0
46.34,37.55,True,0
47.07,37.82,True,0
45.73,38.06,True,0
40.68,39.47,True,0
39.9,39.84,True,0
38.07,40.41,True,0
41.17,40.53,True,0
36.98,40.46,True,0
39.43,40.61,True,0
36.89,41.0,True,0
37.39,41.12,True,0
39.6,40.93,True,0
38.89,40.3,True,0
40.25,39.9,True,0
39.48,40.41,True,0
39.67,40.54,True,0
47.6,38.91,True,0
48.46,38.05,True,0
50.27,37.97,True,0
50.2,37.63,True,0
52.07,36.84,True,0
51.92,36.48,True,0
51.51,36.55,True,0
52.06,36.52,True,0
52.83,36.4,True,0
54.01,36.04,True,0
58.75,34.91,True,0
61.58,34.17,True,0
62.28,33.77,True,0
63.0,33.39,True,0
63.42,33.06,True,0
63.96,32.73,True,0
64.9,32.42,True,0
65.42,32.17,True,0
65.44,31.92,True,0
65.26,31.79,True,0
66.11,31.7,True,0
67.25,31.72,True,0
68.55,31.57,True,0
69.59,31.43,True,0
70.78,31.29,True,0
71.1,31.2,True,0
71.54,31.14,True,0
72.63,30.99,True,0
73.07,30.92,True,0
73.92,30.82,True,0
74.67,30.7,True,0
74.88,30.69,True,0
74.49,30.68,True,0
74.54,30.65,True,0
74.3,30.62,True,0
73.8,30.55,True,0
73.82,30.47,True,0
73.84,30.4,True,0
73.94,30.32,True,0
74.13,30.24,True,0
73.14,30.36,True,0
71.54,30.48,True,0
70.52,30.53,True,0
69.64,30.52,True,0
68.33,30.54,True,0
67.0,30.61,True,0
65.04,30.66,True,0
63.66,30.72,True,0
64.84,30.57,True,0
66.55,30.3,True,0
67.12,30.22,True,0
66.99,30.18,True,0
68.07,30.1,True,0
69.09,29.99,True,0
70.13,29.9,True,0
70.36,29.84,True,0
70.99,29.77,True,0
70.93,29.79,True,0
71.21,29.83,True,0
71.81,29.85,True,0
70.75,29.95,True,0
71.55,30.08,True,0
71.85,30.05,True,0
71.46,30.21,True,0
72.98,30.15,True,0
74.73,29.75,True,0
75.48,29.68,True,0
76.63,29.78,True,0
80.49,29.29,True,0
80.15,26.7,True,0
83.56,25.81,True,0
85.42,25.41,True,0
84.23,25.51,True,0
81.75,25.74,True,0
79.45,26.11,True,0
78.68,26.34,True,0
79.02,26.43,True,0
79.64,26.37,True,0
80.24,26.46,True,0
81.83,26.37,True,0
83.89,26.14,True,0
84.31,26.23,True,0
84.15,26.28,True,0
84.09,26.4,True,0
83.79,26.61,True,0
83.38,26.92,True,0
81.45,27.26,True,0
80.08,27.77,True,0
76.52,28.5,True,0
74.68,28.9,True,0
74.03,29.22,True,0
72.63,29.56,True,0
71.17,29.93,True,0
71.84,29.66,True,0
68.32,29.97,True,0
68.46,29.87,True,0
69.2,29.77,True,0
70.32,29.61,True,0
70.98,29.42,True,0
72.44,29.33,True,0
71.96,29.37,True,0
72.6,29.57,True,0
72.3,29.91,True,0
70.01,30.05,True,0
71.12,29.68,True,0
73.0,29.33,True,0
74.6,28.97,True,0
76.69,28.47,True,0
78.23,28.24,True,0
79.24,28.03,True,0
79.91,27.94,True,0
80.42,27.86,True,0
81.0,27.74,True,0
81.42,27.67,True,0
81.52,27.73,True,0
82.33,27.63,True,0
83.54,27.38,True,0
84.03,27.29,True,0
84.42,27.14,True,0
85.43,26.84,True,0
86.25,26.59,True,0
86.76,26.38,True,0
87.21,26.35,True,0
87.32,26.37,True,0
87.21,26.38,True,0
87.26,26.48,True,0
87.26,26.48,True,0
87.24,26.49,True,0
87.35,26.5,True,0
87.42,26.55,True,0
87.85,26.48,True,0
88.27,26.35,True,0
88.46,26.23,True,0
88.47,26.14,True,0
88.33,26.12,True,0
88.34,26.18,True,0
88.27,26.12,True,0
88.29,26.08,True,0
88.17,26.06,True,0
88.09,26.06,True,0
87.9,26.1,True,0
87.82,26.08,True,0
87.9,26.07,True,0
88.23,26.07,True,0
88.39,26.14,True,0
88.47,26.14,True,0
88.39,26.17,True,0
88.54,26.2,True,0
88.62,26.19,True,0
88.62,26.19,True,0
88.61,26.15,True,0
88.62,26.16,True,0
88.63,26.23,True,0
88.67,26.4,True,0
88.68,26.43,True,0
88.68,26.54,True,0
88.63,26.72,True,0
88.49,27.04,True,0
87.93,27.17,True,0
87.91,27.34,True,0
87.88,27.33,True,0
87.72,27.61,True,0
86.84,28.07,True,0
84.29,28.73,True,0
79.78,29.96,True,0
76.21,30.98,True,0
72.22,31.71,True,0
71.37,31.85,True,0
70.64,32.35,True,0
66.51,32.96,True,0
65.94,33.6,True,0
65.48,33.86,True,0
62.94,33.98,True,0
59.74,34.95,True,0
59.06,35.31,True,0
61.38,34.86,True,0
58.01,35.95,True,0
56.34,36.44,True,0
54.5,36.75,True,0
52.11,37.12,True,0
50.5,37.4,True,0
52.88,37.07,True,0
51.07,37.21,True,0
48.47,37.81,True,0
51.59,36.43,True,0
51.5,37.24,True,0
48.25,37.64,True,0
49.24,37.36,True,0
49.22,37.24,True,0
44.68,38.24,True,0
45.23,39.21,True,0
45.4,38.65,True,0
41.79,38.97,True,0
43.36,38.83,True,0
42.97,38.92,True,0
43.36,39.11,True,0
45.3,38.72,True,0
52.52,37.06,True,0
55.06,36.08,True,0
55.62,35.71,True,0
56.25,35.58,True,0
57.75,35.28,True,0
57.71,35.03,True,0
58.4,34.73,True,0
59.8,34.31,True,0
60.38,33.92,True,0
61.52,33.57,True,0
63.16,33.22,True,0
64.64,32.72,True,0
65.19,32.47,True,0
65.83,32.26,True,0
67.17,32.14,True,0
69.55,31.87,True,0
71.04,31.58,True,0
72.41,31.3,True,0
74.08,31.06,True,0
74.79,30.84,True,0
75.6,30.74,True,0
76.49,30.73,True,0
76.11,30.9,True,0
75.09,31.34,True,0
74.6,31.44,True,0
73.96,31.54,True,0
73.35,31.62,True,0
72.16,31.71,True,0
71.85,31.7,True,0
71.92,31.74,True,0
72.45,31.65,True,0
74.07,31.48,True,0
75.44,31.29,True,0
81.05,30.84,True,0
83.54,29.78,True,0
85.99,29.2,True,0
84.74,28.72,True,0
86.95,28.07,True,0
87.01,28.18,True,0
87.65,28.04,True,0
87.74,27.69,True,0
86.02,27.45,True,0
87.7,27.16,True,0
87.91,27.19,True,0
87.78,27.36,True,0
88.04,27.39,True,0
87.01,26.7,True,0
85.36,26.65,True,0
84.66,26.56,True,0
83.81,26.41,True,0
83.14,26.34,True,0
82.46,26.26,True,0
81.52,26.27,True,0
80.65,26.24,True,0
80.01,26.32,True,0
79.59,26.38,True,0
79.42,26.39,True,0
79.93,25.82,True,0
80.05,25.44,True,0
79.91,25.43,True,0
79.69,25.64,True,0
80.4,25.6,True,0
80.12,25.63,True,0
80.42,25.97,True,0
81.82,26.34,True,0
85.43,27.2,True,0
85.58,27.86,True,0
87.13,28.33,True,0
87.36,28.22,True,0
87.41,28.6,True,0
85.96,29.83,True,0
77.2,31.47,True,0
76.17,31.53,True,0
75.56,31.6,True,0
75.2,31.56,True,0
72.01,33.06,True,0
70.52,33.07,True,0
70.77,33.26,True,0
69.94,33.23,True,0
70.33,33.5,True,0
68.77,34.61,True,0
59.9,35.4,True,0
60.72,35.15,True,0
60.54,34.79,True,0
58.01,35.56,True,0
56.92,35.79,True,0
68.51,31.74,True,0
69.5,30.23,True,0
69.92,29.06,True,0
70.01,29.24,True,0
67.56,29.95,True,0
65.33,30.75,True,0
64.01,31.16,True,0
63.35,31.47,True,0
60.44,32.67,True,0
58.13,33.59,True,0
55.84,34.05,True,0
55.03,34.28,True,0
57.29,33.89,True,0
59.02,33.53,True,0
61.3,32.79,True,0
62.02,32.37,True,0
64.71,32.2,True,0
66.07,31.82,True,0
68.62,31.3,True,0
72.39,30.83,True,0
75.44,30.38,True,0
77.94,30.01,True,0
79.94,29.73,True,0
80.2,29.6,True,0
81.41,29.39,True,0
82.89,29.17,True,0
83.71,28.97,True,0
84.99,28.79,True,0
84.77,28.96,True,0
82.23,29.3,True,0
79.39,29.62,True,0
79.07,29.64,True,0
78.38,29.43,True,0
78.19,29.33,True,0
78.37,29.07,True,0
78.39,28.87,True,0
79.49,28.7,True,0
79.48,28.49,True,0
79.74,28.37,True,0
79.93,28.31,True,0
80.49,28.19,True,0
80.71,28.14,True,0
81.2,28.02,True,0
81.38,28.03,True,0
82.04,27.88,True,0
82.3,27.89,True,0
82.44,27.87,True,0
82.8,27.83,True,0
82.94,27.82,True,0
83.77,27.69,True,0
84.63,27.45,True,0
85.54,27.18,True,0
86.53,26.96,True,0
87.38,26.87,True,0
87.39,26.92,True,0
87.57,26.94,True,0
87.52,26.97,True,0
87.59,27.06,True,0
87.53,27.03,True,0
87.66,26.98,True,0
87.8,26.86,True,0
87.97,26.87,True,0
88.02,26.96,True,0
88.0,27.11,True,0
87.8,27.21,True,0
85.64,28.13,True,0
82.08,29.0,True,0
80.35,29.47,True,0
77.54,29.9,True,0
76.77,30.06,True,0
76.71,30.2,True,0
75.59,30.37,True,0
71.93,31.15,True,0
70.89,31.39,True,0
70.79,31.7,True,0
70.66,31.63,True,0
69.27,32.03,True,0
67.67,32.38,True,0
68.17,32.2,True,0
65.69,32.53,True,0
64.21,33.11,True,0
66.12,32.85,True,0
64.32,33.02,True,0
66.73,32.59,True,0
66.81,32.36,True,0
66.31,32.53,True,0
64.84,32.78,True,0
65.94,33.04,True,0
65.93,32.48,True,0
67.32,32.44,True,0
66.55,32.48,True,0
66.17,32.61,True,0
66.54,32.41,True,0
64.17,32.91,True,0
61.06,33.63,True,0
62.97,33.42,True,0
63.77,33.3,True,0
61.96,33.53,True,0
61.25,33.63,True,0
60.4,33.67,True,0
60.64,33.78,True,0
58.63,34.34,True,0
60.25,34.11,True,0
60.94,33.66,True,0
62.73,33.29,True,0
63.03,33.36,True,0
63.29,33.27,True,0
65.73,32.56,True,0
66.78,32.04,True,0
68.15,31.58,True,0
70.49,31.01,True,0
71.85,30.54,True,0
73.7,30.16,True,0
76.36,29.48,True,0
78.18,29.0,True,0
79.91,28.61,True,0
81.32,28.28,True,0
82.1,28.18,True,0
82.41,27.98,True,0
83.33,27.9,True,0
84.31,27.8,True,0
85.29,27.58,True,0
85.72,27.48,True,0
85.43,27.48,True,0
85.31,27.43,True,0
85.73,27.29,True,0
85.89,27.26,True,0
86.0,27.22,True,0
86.11,27.22,True,0
86.14,27.24,True,0
86.19,27.32,True,0
86.32,27.38,True,0
86.59,27.36,True,0
86.98,27.19,True,0
87.15,27.1,True,0
87.19,27.12,True,0
87.14,27.14,True,0
87.0,27.18,True,0
87.4,27.07,True,0
87.45,26.94,True,0
87.45,26.92,True,0
87.39,26.9,True,0
87.36,26.88,True,0
87.36,26.76,True,0
87.35,26.72,True,0
87.34,26.68,True,0
87.34,26.69,True,0
87.37,26.71,True,0
87.37,26.68,True,0
87.42,26.67,True,0
87.45,26.67,True,0
87.41,26.64,True,0
87.32,26.6,True,0
87.03,26.54,True,0
86.49,26.41,True,0
86.1,26.3,True,0
85.91,26.31,True,0
85.96,26.32,True,0
86.01,26.39,True,0
86.22,26.47,True,0
86.5,26.58,True,0
87.05,26.77,True,0
87.47,27.0,True,0
87.58,27.22,True,0
87.57,27.3,True,0
87.39,27.64,True,0
85.11,28.58,True,0
85.04,28.91,True,0
84.02,29.08,True,0
84.84,28.65,True,0
83.61,29.14,True,0
81.56,29.96,True,0
79.45,30.19,True,0
79.47,30.3,True,0
80.44,29.89,True,0
78.56,30.87,True,0
71.84,32.61,True,0
68.99,32.87,True,0
71.66,32.11,True,0
68.91,32.79,True,0
68.5,32.87,True,0
69.01,33.31,True,0
69.14,32.88,True,0
68.62,33.04,True,0
69.16,32.29,True,0
70.89,31.88,True,0
68.81,32.75,True,0
70.55,32.37,True,0
68.74,32.69,True,0
70.84,32.45,True,0
69.15,32.59,True,0
66.56,33.07,True,0
69.22,32.96,True,0
70.58,32.22,True,0
71.95,32.2,True,0
69.11,32.5,True,0
68.0,33.34,True,0
68.99,32.69,True,0
66.96,33.07,True,0
65.98,33.3,True,0
69.19,32.8,True,0
68.85,32.44,True,0
70.09,32.19,True,0
70.33,31.8,True,0
71.18,31.47,True,0
72.34,31.04,True,0
74.13,30.53,True,0
75.85,30.04,True,0
76.85,29.68,True,0
78.12,29.14,True,0
78.04,28.89,True,0
79.21,28.45,True,0
80.63,28.03,True,0
81.14,27.7,True,0
82.47,27.48,True,0
83.26,27.29,True,0
84.36,27.13,True,0
84.85,27.04,True,0
84.99,27.02,True,0
85.33,27.03,True,0
85.49,27.08,True,0
85.46,27.1,True,0
85.22,27.14,True,0
85.59,27.16,True,0
85.91,27.07,True,0
86.26,26.99,True,0
86.59,26.86,True,0
86.75,26.79,True,0
86.9,26.72,True,0
87.0,26.67,True,0
87.11,26.64,True,0
87.15,26.6,True,0
87.09,26.58,True,0
87.21,26.59,True,0
87.4,26.56,True,0
87.39,26.55,True,0
87.39,26.52,True,0
87.54,26.48,True,0
87.6,26.46,True,0
87.65,26.46,True,0
87.71,26.47,True,0
87.73,26.42,True,0
87.76,26.31,True,0
87.75,26.29,True,0
87.71,26.36,True,0
87.73,26.42,True,0
87.73,26.44,True,0
87.74,26.47,True,0
87.8,26.5,True,0
87.8,26.49,True,0
87.79,26.55,True,0
87.81,26.54,True,0
87.82,26.58,True,0
87.82,26.57,True,0
87.77,26.59,True,0
87.81,26.55,True,0
87.82,26.6,True,0
87.82,26.82,True,0
87.75,26.88,True,0
87.67,27.14,True,0
85.54,28.22,True,0
83.71,28.72,True,0
82.16,29.14,True,0
81.34,29.06,True,0
81.39,28.89,True,0
80.25,29.4,True,0
78.83,29.61,True,0
76.88,30.16,True,0
74.43,30.84,True,0
71.89,31.26,True,0
72.81,31.01,True,0
70.1,31.92,True,0
68.39,32.41,True,0
66.81,32.74,True,0
64.78,33.18,True,0
65.16,33.04,True,0
61.3,33.98,True,0
62.36,34.09,True,0
61.7,34.3,True,0
58.74,34.85,True,0
57.47,35.12,True,0
58.14,35.31,True,0
55.61,35.42,True,0
57.06,35.64,True,0
56.01,35.74,True,0
53.68,36.2,True,0
55.54,35.6,True,0
55.6,35.8,True,0
55.73,35.82,True,0
56.17,35.94,True,0
53.41,36.14,True,0
54.28,36.53,True,0
51.58,36.63,True,0
52.23,36.31,True,0
51.44,36.32,True,0
51.62,36.43,True,0
53.3,36.05,True,0
54.27,35.99,True,0
55.27,35.5,True,0
57.76,34.69,True,0
59.9,34.1,True,0
59.18,33.96,True,0
60.05,33.47,True,0
62.5,33.02,True,0
63.86,32.5,True,0
65.23,32.18,True,0
66.6,31.68,True,0
68.65,31.29,True,0
70.36,30.99,True,0
71.73,30.71,True,0
72.84,30.37,True,0
73.46,30.15,True,0
73.99,29.94,True,0
74.31,29.77,True,0
74.89,29.55,True,0
76.1,29.36,True,0
76.58,29.23,True,0
76.73,29.11,True,0
75.54,29.38,True,0
73.7,28.73,True,0
72.04,27.86,True,0
75.59,27.05,True,0
77.69,26.58,True,0
78.66,26.39,True,0
79.2,26.17,True,0
79.51,26.12,True,0
80.32,26.02,True,0
80.01,26.17,True,0
80.0,26.42,True,0
79.83,26.58,True,0
79.92,26.58,True,0
79.43,26.57,True,0
80.12,26.59,True,0
80.31,26.66,True,0
79.95,26.59,True,0
81.46,26.53,True,0
83.89,26.26,True,0
84.89,26.08,True,0
85.2,26.05,True,0
85.2,26.06,True,0
85.17,26.06,True,0
85.28,26.05,True,0
85.28,26.05,True,0
85.4,26.08,True,0
85.65,26.04,True,0
86.12,25.89,True,0
86.59,25.75,True,0
87.04,25.63,True,0
87.38,25.42,True,0
87.53,25.31,True,0
87.77,25.3,True,0
87.74,25.5,True,0
86.22,26.2,True,0
84.42,27.01,True,0
80.71,27.73,True,0
77.79,28.39,True,0
75.8,28.9,True,0
73.17,29.42,True,0
70.51,30.29,True,0
68.72,30.98,True,0
67.28,31.15,True,0
64.09,32.04,True,0
63.37,32.8,True,0
59.23,33.06,True,0
61.19,33.04,True,0
58.59,33.68,True,0
59.23,34.1,True,0
55.82,34.18,True,0
58.46,34.3,True,0
56.81,34.61,True,0
55.59,34.62,True,0
53.43,35.56,True,0
53.66,35.09,True,0
55.61,35.16,True,0
53.38,35.44,True,0
52.54,35.97,True,0
51.47,36.8,True,0
50.01,36.93,True,0
49.4,37.06,True,0
51.56,36.5,True,0
51.67,35.8,True,0
48.21,37.07,True,0
49.89,36.76,True,0
50.73,36.64,True,0
52.26,36.77,True,0
50.62,37.31,True,0
47.19,37.95,True,0
46.6,38.03,True,0
46.6,38.65,True,0
44.66,39.26,True,0
44.93,38.64,True,0
48.52,37.42,True,0
47.88,37.61,True,0
47.95,37.95,True,0
49.11,37.9,True,0
50.92,37.07,True,0
52.06,37.0,True,0
52.92,36.16,True,0
54.33,35.24,True,0
55.72,34.82,True,0
57.05,34.46,True,0
60.78,34.09,True,0
62.65,33.72,True,0
63.64,33.45,True,0
69.87,33.01,True,0
70.63,32.66,True,0
72.11,32.43,True,0
72.98,32.25,True,0
73.72,32.13,True,0
73.69,32.02,True,0
72.91,32.04,True,0
75.24,31.34,True,0
75.0,31.34,True,0
74.65,31.53,True,0
76.8,31.37,True,0
79.23,31.14,True,0
80.26,30.87,True,0
80.36,30.79,True,0
80.58,30.71,True,0
80.83,30.64,True,0
80.24,30.47,True,0
80.96,30.3,True,0
81.46,30.2,True,0
81.82,29.96,True,0
82.23,29.84,True,0
82.79,29.76,True,0
83.28,29.63,True,0
84.01,29.41,True,0
84.44,29.3,True,0
84.87,29.16,True,0
85.15,29.12,True,0
84.58,29.25,True,0
84.33,29.31,True,0
84.52,29.28,True,0
84.74,29.22,True,0
85.01,29.14,True,0
85.33,29.06,True,0
85.41,29.04,True,0
86.18,28.79,True,0
86.77,28.48,True,0
87.14,28.27,True,0
87.29,28.16,True,0
87.44,28.08,True,0
87.53,27.98,True,0
87.55,27.97,True,0
87.58,27.99,True,0
87.55,28.1,True,0
87.53,28.24,True,0
87.32,28.66,True,0
86.43,29.0,True,0
85.78,29.28,True,0
84.78,29.65,True,0
84.02,29.73,True,0
83.61,29.96,True,0
83.0,30.2,True,0
78.99,31.08,True,0
81.01,30.67,True,0
80.03,30.76,True,0
78.74,31.19,True,0
77.36,31.53,True,0
75.0,32.43,True,0
67.78,33.33,True,0
66.16,34.19,True,0
65.25,34.34,True,0
60.83,35.2,True,0
60.63,34.92,True,0
61.67,34.9,True,0
61.38,35.09,True,0
61.75,35.23,True,0
58.47,35.44,True,0
57.55,35.45,True,0
55.51,35.63,True,0
56.21,35.74,True,0
57.64,35.68,True,0
55.1,35.94,True,0
53.36,36.22,True,0
54.43,36.0,True,0
53.68,35.72,True,0
51.48,36.38,True,0
55.27,35.03,True,0
55.74,35.19,True,0
55.92,35.29,True,0
54.52,35.24,True,0
55.93,34.74,True,0
55.41,34.71,True,0
54.69,35.06,True,0
56.05,35.11,True,0
57.81,34.83,True,0
62.29,33.83,True,0
61.96,33.76,True,0
62.92,33.27,True,0
62.5,33.19,True,0
65.68,32.6,True,0
66.52,32.14,True,0
66.71,31.98,True,0
68.23,31.85,True,0
70.9,31.44,True,0
72.15,30.99,True,0
73.4,30.6,True,0
74.4,30.22,True,0
75.84,30.0,True,0
77.02,29.81,True,0
76.95,29.59,True,0
78.07,29.35,True,0
79.12,29.18,True,0
80.26,29.03,True,0
80.52,28.91,True,0
81.06,28.84,True,0
81.19,28.79,True,0
81.36,28.77,True,0
81.3,28.76,True,0
81.41,28.72,True,0
81.52,28.68,True,0
81.6,28.67,True,0
81.27,28.61,True,0
81.38,28.57,True,0
80.85,28.53,True,0
81.02,28.5,True,0
81.3,28.45,True,0
81.66,28.4,True,0
82.42,28.32,True,0
82.83,28.24,True,0
83.53,28.13,True,0
83.82,28.02,True,0
83.99,27.91,True,0
84.94,27.82,True,0
85.13,27.63,True,0
85.54,27.56,True,0
85.52,27.6,True,0
84.58,27.72,True,0
84.96,27.66,True,0
84.87,27.48,True,0
84.98,27.35,True,0
84.95,27.34,True,0
85.95,27.38,True,0
87.75,27.01,True,0
87.29,26.24,True,0
85.01,26.08,True,0
83.44,26.03,True,0
82.51,25.83,True,0
81.51,25.7,True,0
80.78,25.6,True,0
80.08,25.7,True,0
79.76,25.67,True,0
78.81,25.82,True,0
78.34,25.95,True,0
78.22,25.9,True,0
77.72,25.91,True,0
77.9,26.47,True,0
80.37,26.82,True,0
78.99,26.85,True,0
80.75,27.22,True,0
80.42,27.18,True,0
80.88,27.58,True,0
81.11,27.6,True,0
81.03,27.47,True,0
82.06,27.58,True,0
82.3,27.77,True,0
84.68,28.17,True,0
85.78,28.12,True,0
86.86,28.52,True,0
87.25,29.37,True,0
81.83,30.13,True,0
79.67,30.15,True,0
87.19,28.48,True,0
87.81,27.5,True,0
88.12,26.65,True,0
88.05,26.96,True,0
88.21,26.71,True,0
87.98,26.42,True,0
87.38,26.39,True,0
86.85,26.49,True,0
86.3,26.55,True,0
86.06,26.62,True,0
85.23,26.56,True,0
83.96,26.45,True,0
83.67,26.29,True,0
82.33,26.05,True,0
81.17,25.82,True,0
80.22,25.8,True,0
79.68,25.84,True,0
79.14,25.91,True,0
78.71,26.03,True,0
78.29,26.14,True,0
77.86,26.31,True,0
77.6,26.31,True,0
77.35,26.36,True,0
76.98,26.39,True,0
76.63,26.42,True,0
76.32,26.62,True,0
76.1,26.69,True,0
75.93,26.72,True,0
75.59,26.78,True,0
75.32,26.88,True,0
75.08,26.88,True,0
74.85,26.89,True,0
74.61,26.89,True,0
74.44,26.91,True,0
74.29,26.91,True,0
74.06,26.94,True,0
73.89,26.95,True,0
73.81,27.01,True,0
73.58,27.05,True,0
73.42,27.13,True,0
74.6,26.5,True,0
74.42,26.2,True,0
74.66,25.94,True,0
74.63,25.76,True,0
74.31,25.8,True,0
74.15,25.85,True,0
73.96,25.94,True,0
73.85,25.97,True,0
73.73,26.0,True,0
73.56,26.03,True,0
73.44,26.01,True,0
73.28,26.07,True,0
73.12,26.16,True,0
72.74,26.19,True,0
72.5,26.06,True,0
72.29,26.02,True,0
72.17,26.03,True,0
71.97,26.06,True,0
71.84,26.0,True,0
71.74,25.96,True,0
71.7,25.9,True,0
71.56,25.93,True,0
71.65,25.8,True,0
71.9,25.53,True,0
71.76,25.42,True,0
71.55,25.41,True,0
71.42,25.36,True,0
71.22,25.36,True,0
71.08,25.43,True,0
71.0,25.48,True,0
70.92,25.5,True,0
70.99,25.4,True,0
71.14,25.26,True,0
70.93,25.28,True,0
70.83,25.36,True,0
70.69,25.41,True,0
70.66,25.43,True,0
70.5,25.53,True,0
70.46,25.62,True,0
70.48,25.7,True,0
70.46,25.8,True,0
70.37,25.96,True,0
70.51,25.9,True,0
70.42,26.02,True,0
70.48,26.06,True,0
70.42,26.18,True,0
70.36,26.34,True,0
70.37,26.43,True,0
70.29,26.47,True,0
70.31,26.59,True,0
70.34,26.58,True,0
70.58,26.59,True,0
70.97,26.45,True,0
71.41,26.4,True,0
71.44,26.4,True,0
71.06,26.59,True,0
70.97,26.61,True,0
71.7,26.51,True,0
71.69,26.62,True,0
73.05,26.45,True,0
73.69,26.52,True,0
74.51,26.95,True,0
76.09,26.91,True,0
79.26,26.91,True,0
78.78,27.21,True,0
80.64,27.39,True,0
81.05,27.56,True,0
82.14,27.53,True,0
83.99,27.26,True,0
82.22,27.77,True,0
84.51,27.92,True,0
82.99,27.5,True,0
83.93,27.37,True,0
86.46,27.51,True,0
87.87,27.78,True,0
86.91,27.88,True,0
87.08,27.87,True,0
87.01,27.96,True,0
86.93,28.07,True,0
86.71,28.1,True,0
86.68,28.1,True,0
86.97,28.02,True,0
87.6,28.04,True,0
87.64,28.0,True,0
87.97,27.94,True,0
88.04,27.77,True,0
87.96,27.66,True,0
87.86,27.48,True,0
87.63,27.35,True,0
87.71,27.19,True,0
87.69,27.11,True,0
87.74,26.96,True,0
87.79,26.94,True,0
